state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Punjab,Ludhiana,PROF. TEJ PAL SINGH GILL,M,32,GEN,AAAP,Broom,15794,151,15945,1683325
Punjab,Ludhiana,MAHESHINDER SINGH GREWAL,M,69,GEN,SAD,Scales,298963,472,299435,1683325
Punjab,Ludhiana,RAVNEET SINGH BITTU,M,43,GEN,INC,Hand,383284,511,383795,1683325
Punjab,Ludhiana,BABA AMARJIT SINGH KHALSA,M,41,GEN,BLSD,Telephone,3171,40,3211,1683325
Punjab,Ludhiana,SIMARJEET SINGH BAINS,M,48,GEN,LIP,Letter Box,306786,637,307423,1683325
Punjab,Ludhiana,DARSHAN SINGH DABA,M,49,GEN,JJJKP,Shoe,1335,11,1346,1683325
Punjab,Ludhiana,DALJIT SINGH,M,40,GEN,PPIS,Bread,1593,4,1597,1683325
Punjab,Ludhiana,DEVINDER BHAGRIA,M,44,GEN,HSS,DIAMOND,3593,1,3594,1683325
Punjab,Ludhiana,DILDAR SINGH,M,35,SC,APoI,Coat,1244,10,1254,1683325
Punjab,Ludhiana,PARDEEP BAWA,M,46,GEN,SAKAP,Balloon,1158,0,1158,1683325
Punjab,Ludhiana,DR. BRIJESH KUMAR BANGAR,M,42,SC,PPID,Basket containing Fruits,1169,6,1175,1683325
Punjab,Ludhiana,BALJIT SINGH,M,54,GEN,BHAPRAP,Ludo,1633,7,1640,1683325
Punjab,Ludhiana,Er. BALDEV RAJ KATNA,M,64,GEN,NATJUP,SHIP,1326,2,1328,1683325
Punjab,Ludhiana,BINTU KUMAR TAANK ( B.K. TAANK),M,42,SC,ANC,Gramophone,1057,3,1060,1683325
Punjab,Ludhiana,MOHD. NASEEM ANSARI,M,52,SC,RASAP,Cup & Saucer,1867,4,1871,1683325
Punjab,Ludhiana,RAJINDER GHAI,M,39,SC,HSP,Tractor Chalata Kisan,1010,4,1014,1683325
Punjab,Ludhiana,VAID RAM SINGH DEAPAK,M,77,SC,BMUP,Cot,948,4,952,1683325
Punjab,Ludhiana,JASDEEP SINGH SODHI,M,30,GEN,IND,Battery torch,1533,2,1535,1683325
Punjab,Ludhiana,JAI PARKASH JAIN (TITU BANIYA),M,40,GEN,IND,Gas Cylinder,2723,3,2726,1683325
Punjab,Ludhiana,MOHINDER SINGH,M,59,SC,IND,Football,894,1,895,1683325
Punjab,Ludhiana,RAVINDER PAL SINGH (BABA JI BURGER WALE),M,30,GEN,IND,Key,1357,2,1359,1683325
Punjab,Ludhiana,NOTA,0,0,0,NOTA,NOTA,10458,80,10538,1683325
Punjab,Fatehgarh Sahib,AMAR SINGH,M,65,SC,INC,Hand,410723,928,411651,1502861
Punjab,Fatehgarh Sahib,DARBARA SINGH GURU,M,66,SC,SAD,Scales,316999,754,317753,1502861
Punjab,Fatehgarh Sahib,BANDEEP SINGH,M,35,SC,AAAP,Broom,62553,328,62881,1502861
Punjab,Fatehgarh Sahib,ASHOK KUMAR,M,41,SC,RasLP,COCONUT FARM,3285,11,3296,1502861
Punjab,Fatehgarh Sahib,SURJIT SINGH KANG,M,47,SC,BLSD,Telephone,3433,36,3469,1502861
Punjab,Fatehgarh Sahib,HARCHAND SINGH,M,55,SC,RSP,Spade & Stoker,1730,3,1733,1502861
Punjab,Fatehgarh Sahib,KAMALJEET SINGH,M,50,SC,DPIN,Punching Machine,2352,35,2387,1502861
Punjab,Fatehgarh Sahib,GURJIT SINGH,M,33,SC,SVJSP,Bicycle Pump,935,7,942,1502861
Punjab,Fatehgarh Sahib,GURBACHAN SINGH,M,43,SC,SAKAP,Tractor Chalata Kisan,1302,8,1310,1502861
Punjab,Fatehgarh Sahib,BALWINDER KAUR,F,35,SC,JJJKP,Shoe,1262,27,1289,1502861
Punjab,Fatehgarh Sahib,MANWINDER SINGH GIASPURA,M,44,SC,LIP,Letter Box,142072,202,142274,1502861
Punjab,Fatehgarh Sahib,RAM SINGH RAISAL,M,57,SC,APoI,Coat,1932,7,1939,1502861
Punjab,Fatehgarh Sahib,VINOD KUMAR,M,25,SC,BHAPRAP,Ludo,1102,20,1122,1502861
Punjab,Fatehgarh Sahib,KARANDEEP SINGH,M,41,SC,IND,Football,1044,0,1044,1502861
Punjab,Fatehgarh Sahib,KULDEEP SINGH SAHOTA,M,51,SC,IND,Cot,4694,5,4699,1502861
Punjab,Fatehgarh Sahib,GURCHARAN SINGH MACHHIWARA,M,44,SC,IND,Auto- Rickshaw,4972,14,4986,1502861
Punjab,Fatehgarh Sahib,ADVOCATE PRABHJOT SINGH,M,29,SC,IND,Pen Nib with Seven Rays,3939,3,3942,1502861
Punjab,Fatehgarh Sahib,PREM SINGH MOHANPUR,M,62,SC,IND,Battery torch,2554,5,2559,1502861
Punjab,Fatehgarh Sahib,BALKAR SINGH,M,46,SC,IND,Truck,1858,3,1861,1502861
Punjab,Fatehgarh Sahib,LACHHMAN SINGH,M,62,SC,IND,COMPUTER,1760,6,1766,1502861
Punjab,Fatehgarh Sahib,NOTA,0,0,0,NOTA,NOTA,12985,60,13045,1502861
Punjab,Faridkot,Prof. Sadhu Singh,M,78,SC,AAAP,Broom,114610,709,115319,1541971
Punjab,Faridkot,Gulzar Singh Ranike,M,61,SC,SAD,Scales,334674,1135,335809,1541971
Punjab,Faridkot,Dr. Daljit Singh Chauhan,M,37,SC,NCP,Clock,3407,178,3585,1541971
Punjab,Faridkot,Mohammad Sadique,M,78,SC,INC,Hand,417936,1129,419065,1541971
Punjab,Faridkot,Om Parkash,M,42,SC,BHTJP,Almirah,2757,278,3035,1541971
Punjab,Faridkot,Ajay Kumar,M,39,SC,IDRP,Battery Torch,6094,12,6106,1541971
Punjab,Faridkot,Amandeep Kaur,F,29,SC,PPID,Basket containing Fruits,1231,59,1290,1541971
Punjab,Faridkot,Dr. Swarn Singh,M,69,SC,ASJP,Road Roller,3663,15,3678,1541971
Punjab,Faridkot,Sukhdev Singh,M,46,SC,HSS,DIAMOND,1780,5,1785,1541971
Punjab,Faridkot,Chanan Singh Wattu,M,65,SC,BMUP,Cot,1296,17,1313,1541971
Punjab,Faridkot,Parminder Singh,M,40,SC,BHAPRAP,Ludo,799,11,810,1541971
Punjab,Faridkot,Master Baldev Singh,M,61,SC,PUNEKP,Key,43794,138,43932,1541971
Punjab,Faridkot,Bhola Singh,M,43,SC,BLSD,Telephone,3455,7,3462,1541971
Punjab,Faridkot,Rajinder Kaur Safri,F,36,SC,RJSPS,Tractor Chalata Kisan,2128,10,2138,1541971
Punjab,Faridkot,Veerpal Kaur,F,29,SC,SAKAP,Balloon,1765,20,1785,1541971
Punjab,Faridkot,Jaswinder Singh,M,36,SC,IND,COCONUT FARM,4909,3,4912,1541971
Punjab,Faridkot,Jagmeet Singh,M,38,SC,IND,Football,2089,2,2091,1541971
Punjab,Faridkot,Darshan Singh,M,39,SC,IND,BENCH,2052,2,2054,1541971
Punjab,Faridkot,Nanak Singh Chauhan,M,64,SC,IND,Water Tank,1404,11,1415,1541971
Punjab,Faridkot,Badal Singh,M,35,SC,IND,Gas Cylinder,2113,4,2117,1541971
Punjab,Faridkot,NOTA,0,0,0,NOTA,NOTA,19053,193,19246,1541971
Punjab,Firozpur,SUKHBIR SINGH BADAL,M,56,GEN,SAD,Scales,631100,2327,633427,1618419
Punjab,Firozpur,SHER SINGH GHUBAYA,M,56,SC,INC,Hand,432964,1613,434577,1618419
Punjab,Firozpur,HANS RAJ GOLDEN,M,54,GEN,CPI,Ears of Corn And Sickle,25967,161,26128,1618419
Punjab,Firozpur,HARJINDER SINGH KAKA SRAN,M,49,GEN,AAAP,Broom,31240,632,31872,1618419
Punjab,Firozpur,SUNNY BAWA,M,30,GEN,AKBHAD,Cup & Saucer,1056,16,1072,1618419
Punjab,Firozpur,SUKHJIT SINGH,M,39,GEN,BLSD,Telephone,1580,46,1626,1618419
Punjab,Firozpur,HARMANDER SINGH,M,37,SC,SAKAP,Balloon,518,5,523,1618419
Punjab,Firozpur,NARESH KUMAR,M,64,GEN,HSS,DIAMOND,1758,3,1761,1618419
Punjab,Firozpur,BALWANT SINGH KHALSA,M,64,GEN,JanSP,Helicopter,1185,9,1194,1618419
Punjab,Firozpur,MADAN LAL,M,42,SC,RPIR,Tractor Chalata Kisan,947,5,952,1618419
Punjab,Firozpur,SATNAM SINGH SON OF GURDEEP SINGH,M,29,SC,IND,BUCKET,747,3,750,1618419
Punjab,Firozpur,SATNAM SINGH SON OF BALWANT SINGH,M,60,SC,IND,Punching Machine,900,9,909,1618419
Punjab,Firozpur,SUSHIL KUMAR,M,39,GEN,IND,COMPUTER,817,7,824,1618419
Punjab,Firozpur,SURJIT SINGH,M,46,SC,IND,Football,1032,2,1034,1618419
Punjab,Firozpur,KASHMIR SINGH,M,66,SC,IND,Camera,2386,1,2387,1618419
Punjab,Firozpur,KULDEEP SINGH,M,29,GEN,IND,Black Board,5088,4,5092,1618419
Punjab,Firozpur,JATINDER SINGH THIND,M,31,GEN,IND,Flag with Three Stars,6791,13,6804,1618419
Punjab,Firozpur,PARWINDER SINGH,M,30,GEN,IND,Mike,2404,0,2404,1618419
Punjab,Firozpur,PALA SINGH,M,74,SC,IND,Bat,963,1,964,1618419
Punjab,Firozpur,BALKAR SINGH,M,49,SC,IND,Ganna Kisan,1411,0,1411,1618419
Punjab,Firozpur,BUTA RAM GULATI,M,38,GEN,IND,Truck,697,3,700,1618419
Punjab,Firozpur,MANOJ KUMAR,M,48,GEN,IND,Gas Cylinder,730,1,731,1618419
Punjab,Firozpur,NOTA,0,0,0,NOTA,NOTA,14436,455,14891,1618419
Punjab,Bathinda,Amrinder Singh Raja Warring,M,41,GEN,INC,Hand,469412,1640,471052,1621671
Punjab,Bathinda,Harsimrat Kaur Badal,F,52,GEN,SAD,Scales,490811,2013,492824,1621671
Punjab,Bathinda,Prof. Baljinder Kaur,F,33,GEN,AAAP,Broom,133728,670,134398,1621671
Punjab,Bathinda,Swarn Singh Dhaliwal,M,34,GEN,SUCI(C),Battery torch,5082,24,5106,1621671
Punjab,Bathinda,Sukhchain Singh Bhargav,M,40,GEN,HSS,DIAMOND,1777,17,1794,1621671
Punjab,Bathinda,Sukhpal Singh Khaira,M,54,GEN,PUNEKP,Key,37854,345,38199,1621671
Punjab,Bathinda,Gursewak Singh,M,58,GEN,SAD(M),Truck,3777,43,3820,1621671
Punjab,Bathinda,Gurmeet Singh Insa,M,49,SC,PLP,Air Conditioner,678,14,692,1621671
Punjab,Bathinda,Dr. Jagsir Singh Mrar,M,38,SC,BMUP,Cot,1047,19,1066,1621671
Punjab,Bathinda,Rtd. Subedar Major Jagdev Singh Raipur,M,50,GEN,BLSD,Telephone,1737,28,1765,1621671
Punjab,Bathinda,Baljinder Kumar Sangila,M,55,GEN,SP(I),Auto- Rickshaw,1394,12,1406,1621671
Punjab,Bathinda,Bhagwant Singh Samaon,M,40,SC,CPI(ML)(L),Flag with Three Stars,5372,9,5381,1621671
Punjab,Bathinda,Bhupinder Singh Bhainda Waring,M,41,GEN,SAKAP,Tractor Chalata Kisan,1298,4,1302,1621671
